time,open,high,low,close,Volume,%K,%D,Normalized Vol,Normalized Price,RROF Smooth,Signal Line,EoM +ve,EoM -ve,Compression +ve,Compression -ve
1736957220,424.97,425.13,424.91,424.93,518,21.590909090908944,38.2575757575756,10,-46.85374149660405,-55.769283741439516,-37.00110440970982,NaN,0,NaN,NaN
1736957280,424.89,425.31,424.89,425.31,2919,64.77272727272683,38.63636363636315,70,98.41269841269765,-40.54692258281111,-40.75403796520309,0,NaN,NaN,NaN
1736957340,425.32,425.47,425.21,425.34,2093,68.18181818181466,51.51515151515016,60,14.672855879744063,-25.247407514996173,-37.543541028766036,NaN,NaN,0,NaN
1736957400,425.33,425.51,425.19,425.47,2336,82.95454545454795,71.96969696969649,60,59.062500000012676,-7.986320985821858,-27.710226492663033,NaN,NaN,NaN,NaN
1736957460,425.47,425.6,425.46,425.52,9301,88.636363636361,79.9242424242412,100,24.099883855965402,6.202500267297547,-14.23587560392333,NaN,NaN,0,NaN
1736957520,425.56,425.68,425.45,425.625,21771,94.14893617021202,88.57994842037367,100,43.876811594202366,25.921649375669414,2.6278364918178823,NaN,NaN,0,NaN
1736957580,425.64,426.37,425.45,426.37,15324,100,94.26176660219102,100,93.38768115942024,50.408731510090966,22.207847091225684,NaN,NaN,NaN,NaN
1736957640,426.3,426.45,426.15,426.45,4792,100,98.04964539007068,70,61.33333333333149,69.79962703459024,42.18777925927311,NaN,NaN,NaN,NaN
1736957700,426.44,426.44,426.21,426.21,3685,84.61538461538406,94.87179487179469,60,-85,65.18931187008153,54.29447073584519,NaN,0,NaN,NaN
1736957760,426.23,426.23,425.88,426,7656,71.15384615384693,85.25641025641033,90,-58.630952380951975,44.36229791072346,54.5804487022377,NaN,NaN,NaN,NaN
1736957820,426.06,426.32,426.02,426.22,2483,85.25641025641275,80.34188034188124,50,55.20202020202908,32.71229445884746,48.439105675109815,NaN,NaN,NaN,NaN
1736957880,426.23,426.45,426.23,426.37,5499,94.8717948717959,83.76068376068518,70,51.43058491895855,32.44398748222717,41.75561731689662,NaN,NaN,NaN,NaN
1736957940,426.37,427.12,426.36,427.03,17255,95.96412556053673,92.03077689624847,100,86.18174650108055,43.66249144281357,40.00927988073649,NaN,NaN,NaN,NaN
1736958000,427.12,427.23,426.57,426.73,15156,78.63247863247892,89.8227996882705,100,-58.33855799372773,34.93479288254243,37.096185297271084,NaN,NaN,NaN,NaN
1736958060,426.69,426.83,426.54,426.54,1011,70.51282051282101,81.70314156861222,10,-68.21006163584848,24.340969847066006,32.66878430114948,NaN,0,NaN,NaN
1736958120,426.59,427.13,426.59,427.05,9737,91.17647058823505,80.10725657784498,90,85.81293157564626,27.223264640406985,30.536903440385366,NaN,NaN,NaN,NaN
1736958180,427.13,427.405,426.81,426.88,8875,76.29796839729195,79.32908649944933,90,-51.36344108195425,21.363342583279046,26.817650548474642,NaN,NaN,NaN,NaN
1736958240,426.89,427.05,426.66,426.7,5249,63.938618925831726,77.1376859704529,60,-60.27132449951753,9.361758483674103,19.836579283292142,NaN,NaN,NaN,NaN
1736958300,426.66,426.86,426.5,426.5,4340,53.70843989769923,64.64834240694097,60,-68.46801346801387,-7.242992423829631,9.607306579551024,NaN,NaN,NaN,NaN
1736958360,426.63,426.79,426.49,426.72,676,64.961636828647,60.869565217392655,10,43.6861861861913,-15.270027096525979,-0.48579199466406825,0,NaN,NaN,NaN
1736958420,426.68,426.9,426.65,426.68,1422,52.45901639344415,57.043031039930135,25,-17.17886178861389,-22.506277218615207,-10.350240813336107,NaN,NaN,NaN,NaN
1736958480,426.63,426.66,426.48,426.52,2122,41.96721311475383,53.129288778948336,25,-57.6190476190597,-33.107034128314524,-20.432972477973106,NaN,0,NaN,NaN
1736958540,426.56,426.6,426.3,426.34,4274,30.163934426228614,41.53005464480887,50,-67.40740740741619,-50.426711632830624,-32.65757153000923,NaN,0,NaN,NaN
1736958600,426.21,426.28,425.76,425.76,6112,0,24.04371584699415,70,-92.59768009767947,-68.08086075308086,-46.78098894769512,NaN,0,NaN,NaN
1736958660,425.8,425.86,425.56,425.73,3305,9.21409214092242,13.126008855717018,50,-16.990740740737497,-80.68672765232229,-61.05050410984473,NaN,NaN,NaN,0
1736958720,425.63,425.63,425.17,425.33,3147,7.158836689036746,5.457642943319729,50,-62.87439613527075,-91.12784251032207,-74.43927752094119,NaN,0,NaN,NaN
1736958780,425.37,425.87,425.32,425.6,5020,19.239373601790387,11.870767477249851,70,42.51082251082604,-76.69790633265349,-78.44330118670099,NaN,NaN,NaN,NaN
1736958840,425.72,425.73,425.26,425.31,5893,6.2639821029077885,10.887397464578308,80,-79.51749796535212,-71.42178792499026,-77.78256056961712,NaN,NaN,NaN,NaN
1736958900,425.48,425.54,425.31,425.53,1102,16.10738255033395,13.870246085010708,10,44.95760098672638,-65.96222569461669,-73.90229412293142,0,NaN,NaN,NaN
1736958960,425.47,425.85,425.46,425.67,5014,22.37136465324428,14.914243102162006,70,39.70560303893723,-51.7335159363727,-65.42036676072867,NaN,NaN,NaN,NaN
1736959020,425.65,425.76,425.35,425.48,1495,16.48936170212782,18.322702968568684,25,-47.34146341463279,-41.94925241671216,-55.607232339702385,NaN,0,NaN,NaN
1736959080,425.48,425.8,425.48,425.5,1953,19.075144508670025,19.31195695468071,25,-15.023148148152982,-36.3231495836961,-47.19730298057805,NaN,NaN,NaN,NaN
1736959140,425.51,425.51,425.23,425.25,261,4.624277456646582,13.396261222481478,10,-80.90225563910177,-35.433989711341574,-41.18263744726605,NaN,0,NaN,NaN
1736959200,425.34,425.39,425.21,425.23,2572,3.468208092485758,9.055876685934122,60,-48.70370370368704,-41.72408623669228,-39.6638573033142,NaN,NaN,NaN,NaN
1736959260,425.23,425.33,425.11,425.11,1953,0,2.6974951830441136,50,-67.90043290043543,-53.98167285691201,-43.84681532996389,NaN,0,NaN,NaN
1736959320,425.11,425.54,425.07,425.27,2540,13.071895424835606,5.513367839107122,60,29.716312056731415,-50.1817028032894,-46.613239544036745,NaN,NaN,0,NaN
