time,open,high,low,close,Volume,%K,%D,Normalized Vol,Normalized Price,RROF Smooth,Signal Line,EoM +ve,EoM -ve,Compression +ve,Compression -ve
1739811840,0.90294,0.90294,0.9029,0.90292,4,53.57142857141158,49.99999999998678,50,-18.33333333344898,76.29788115192088,49.16372724766233,NaN,NaN,NaN,0
1739811900,0.90288,0.9029,0.90286,0.9029,3,52.000000000012434,53.04761904761185,25,20.83333333337381,79.07239141749899,64.090670920335,NaN,NaN,NaN,NaN
1739811960,0.90284,0.9029,0.90284,0.90284,6,36.84210526316097,47.47117794486166,60,-66.66666666666667,47.14176851614812,62.68891237310043,NaN,NaN,NaN,NaN
1739812020,0.90287,0.90287,0.90284,0.90284,4,41.17647058824298,43.33952528380545,50,-65,9.965235365697032,46.06462028531907,NaN,0,NaN,NaN
1739812080,0.90288,0.9029,0.90288,0.90288,5,64.70588235297191,47.57481940145862,50,14.999999999999995,-10.92261804531627,24.074388051438,NaN,NaN,0,NaN
1739812140,0.90284,0.90286,0.90284,0.90286,6,52.941176470607445,52.941176470607445,60,23.888888888888886,-12.050575253376765,6.620552406582493,NaN,NaN,0,NaN
1739812200,0.9029,0.90296,0.90289,0.90295,22,94.73684210528776,70.7946336429557,100,83.53174603178162,15.422221804755955,4.214212874791072,NaN,NaN,NaN,NaN
1739812260,0.90296,0.90296,0.9029,0.90292,18,78.94736842103418,75.54179566564314,100,-54.523809523905186,13.952917725573855,5.561449957455153,NaN,NaN,NaN,NaN
1739812320,0.90291,0.90296,0.90291,0.90296,16,100,91.22807017544066,100,92.77777777779833,25.948057869131834,13.119657140676843,NaN,NaN,NaN,NaN
1739812380,0.90296,0.90298,0.9029,0.9029,12,61.904761904784564,80.28404344193957,90,-91.6666666666551,13.074963608386858,15.321311403421221,NaN,NaN,NaN,NaN
1739812440,0.90291,0.90295,0.90289,0.90295,11,83.33333333334362,81.74603174604273,80,75.92592592593506,16.44702812132494,17.047148393564754,NaN,NaN,NaN,NaN
1739812500,0.90296,0.90298,0.90294,0.90296,10,88.23529411763553,77.8244631185879,70,15.277777777764072,19.134356903474448,17.76892141944467,NaN,NaN,0,NaN
1739812560,0.90292,0.90296,0.90292,0.90296,4,85.71428571427438,85.76097105508451,25,55.55555555555555,26.938828588203943,20.844709333653192,0,NaN,NaN,NaN
1739812620,0.90294,0.90294,0.90294,0.90294,1,71.42857142854876,81.79271708681955,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1739812740,0.90297,0.90297,0.90291,0.90291,3,50,69.04761904760771,25,-86.66666666665124,26.189494786942646,24.949001065360978,NaN,0,NaN,NaN
1739812800,0.90299,0.90299,0.90288,0.90289,12,33.333333333333336,51.58730158729403,90,-72.1212121212473,4.551684946716624,18.756326915056526,NaN,NaN,NaN,NaN
1739812860,0.90284,0.9029,0.90284,0.9029,11,40.00000000004441,41.1111111111259,90,51.94444444446665,0.021120381570135294,11.84648745467713,NaN,NaN,NaN,NaN
1739812920,0.9029,0.90295,0.9029,0.90295,7,73.33333333337774,48.88888888891847,70,89.24242424241966,12.941650086726066,10.517706997476665,0,NaN,NaN,NaN
1739812980,0.90296,0.90298,0.90286,0.90287,18,19.999999999985196,44.44444444446909,100,-84.72222222226206,4.691183281575943,7.371916171991352,NaN,NaN,NaN,NaN
1739813040,0.9029,0.90298,0.9029,0.90294,21,66.66666666666667,53.333333333343184,100,53.61111111106743,6.197294083033469,6.211338634100414,NaN,NaN,NaN,NaN
1739813100,0.90296,0.90298,0.90294,0.90296,20,80.00000000001481,55.55555555555554,100,20.833333333327555,9.282316569221216,7.411915305199337,NaN,NaN,0,NaN
1739813160,0.903,0.903,0.90298,0.90298,4,87.49999999999133,78.05555555555758,25,-22.22222222222223,13.396457397786255,9.668496810986301,NaN,NaN,NaN,NaN
1739813220,0.90293,0.90293,0.90293,0.90293,1,56.250000000004334,74.5833333333368,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1739813280,0.90292,0.90292,0.90292,0.90292,1,49.999999999965304,64.5833333333203,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1739813340,0.90291,0.90293,0.90286,0.90288,19,25.000000000017348,43.74999999999563,100,-54.285714285672746,-5.025580554681852,6.981502025059217,NaN,NaN,NaN,NaN
1739813400,0.90288,0.90288,0.90282,0.90284,17,11.111111111117964,28.703703703700185,90,-60,-29.58749989141494,-5.844071819272305,NaN,NaN,NaN,NaN
1739813460,0.90284,0.90285,0.90281,0.90281,15,0,12.037037037045083,90,-74.64285714282646,-55.75151301555212,-24.79966227427381,NaN,NaN,NaN,NaN
1739813520,0.90282,0.90283,0.90274,0.90277,17,11.538461538450042,7.5498575498559815,100,-56.784511784536214,-74.61428783670803,-45.43297964210473,NaN,NaN,NaN,NaN
1739813580,0.90277,0.90278,0.90275,0.90278,6,15.384615384628523,8.974358974359502,50,30.555555555617232,-78.41217385978797,-61.46487600199601,NaN,NaN,NaN,NaN
1739813640,0.90277,0.9028,0.90273,0.9028,20,25.925925925932017,17.616334283003507,100,66.90476190478456,-55.05049395138142,-63.58897030858015,NaN,NaN,NaN,NaN
